class,filename,height,width,xmax,xmin,ymax,ymin
plastic,Grogol_Location_3_2018-05-03 14-45-00-05_cam8.jpg,1080,1920,1393.0,1367.0,266.0,237.0
plastic,Grogol_Location_3_2018-05-03 14-45-00-05_cam8.jpg,1080,1920,1482.0,1450.0,271.0,212.0
plastic,Grogol_Location_3_2018-05-03 14-45-00-05_cam8.jpg,1080,1920,924.0,892.0,640.0,609.0
plastic,Grogol_Location_3_2018-05-03 14-45-00-05_cam8.jpg,1080,1920,1076.0,1044.0,534.0,498.0
plastic,Grogol_Location_3_2018-05-03 14-45-00-05_cam8.jpg,1080,1920,1185.0,1148.0,606.0,583.0
plastic,Grogol_Location_3_2018-05-03 14-45-00-05_cam8.jpg,1080,1920,1156.0,1135.0,630.0,590.0
plastic,Grogol_Location_2_2018-04-30 15-00-00-05_cam7.jpg,1440,2560,2056.0,1995.0,239.0,172.0
plastic,Grogol_Location_2_2018-04-30 15-00-00-05_cam7.jpg,1440,2560,1607.0,1571.0,450.0,401.0
plastic,Grogol_Location_2_2018-04-30 15-00-00-05_cam7.jpg,1440,2560,2227.0,2145.0,776.0,690.0
plastic,Grogol_Location_2_2018-04-30 15-00-00-05_cam7.jpg,1440,2560,2066.0,2024.0,631.0,590.0
plastic,Grogol_Location_2_2018-04-30 15-00-00-05_cam7.jpg,1440,2560,1973.0,1936.0,809.0,733.0
plastic,Grogol_Location_2_2018-04-30 15-00-00-05_cam7.jpg,1440,2560,2086.0,2031.0,823.0,704.0
plastic,Grogol_Location_2_2018-04-30 15-00-00-05_cam7.jpg,1440,2560,752.0,679.0,1337.0,1280.0
plastic,Grogol_Location_2_2018-04-30 15-00-00-05_cam7.jpg,1440,2560,334.0,306.0,1038.0,987.0
plastic,Grogol_Location_2_2018-04-30 15-00-00-05_cam7.jpg,1440,2560,558.0,479.0,865.0,765.0
plastic,Grogol_Location_2_2018-04-30 15-00-00-05_cam7.jpg,1440,2560,667.0,593.0,822.0,739.0
plastic,Grogol_Location_2_2018-04-30 15-00-00-05_cam7.jpg,1440,2560,1369.0,1277.0,330.0,186.0
plastic,Grogol_Location_2_2018-04-30 15-00-00-05_cam7.jpg,1440,2560,1184.0,1133.0,203.0,134.0
plastic,Grogol_Location_2_2018-04-30 15-00-00-05_cam7.jpg,1440,2560,1166.0,1116.0,456.0,397.0
plastic,Grogol_Location_2_2018-04-30 15-00-00-05_cam7.jpg,1440,2560,1339.0,1293.0,650.0,609.0
plastic,Grogol_Location_2_2018-04-30 15-00-00-05_cam7.jpg,1440,2560,656.0,630.0,358.0,312.0
plastic,Grogol_Location_2_2018-04-30 15-00-00-05_cam7.jpg,1440,2560,553.0,482.0,514.0,434.0
plastic,Grogol_Location_2_2018-04-30 15-00-00-05_cam7.jpg,1440,2560,2102.0,2062.0,150.0,104.0
plastic,Grogol_Location_4_2018-05-04 10-00-00-05_cam8.jpg,1080,1920,1091.0,1030.0,245.0,178.0
plastic,Grogol_Location_4_2018-05-04 10-00-00-05_cam8.jpg,1080,1920,1592.0,1561.0,476.0,435.0
plastic,Grogol_Location_4_2018-05-04 10-00-00-05_cam8.jpg,1080,1920,1597.0,1538.0,607.0,549.0
plastic,Grogol_Location_4_2018-05-04 10-00-00-05_cam8.jpg,1080,1920,1699.0,1646.0,928.0,860.0
plastic,Grogol_Location_4_2018-05-04 10-00-00-05_cam8.jpg,1080,1920,1640.0,1603.0,870.0,826.0
plastic,Grogol_Location_4_2018-05-04 10-00-00-05_cam8.jpg,1080,1920,1605.0,1570.0,875.0,821.0
plastic,Grogol_Location_3_2018-05-05 10-00-00-05_cam3.jpg,1080,1920,1211.0,1151.0,462.0,379.0
plastic,Grogol_Location_3_2018-05-05 10-00-00-05_cam3.jpg,1080,1920,1375.0,1329.0,678.0,621.0
plastic,Grogol_Location_3_2018-05-05 10-00-00-05_cam3.jpg,1080,1920,1718.0,1685.0,611.0,581.0
plastic,Grogol_Location_3_2018-05-05 10-00-00-05_cam3.jpg,1080,1920,1552.0,1504.0,187.0,131.0
plastic,Grogol_Location_3_2018-05-05 10-00-00-05_cam3.jpg,1080,1920,1771.0,1749.0,965.0,943.0
plastic,Grogol_Location_3_2018-05-05 10-00-00-05_cam3.jpg,1080,1920,1920.0,1891.0,1041.0,999.0
plastic,Grogol_Location_3_2018-05-05 10-00-00-05_cam3.jpg,1080,1920,1279.0,1225.0,1004.0,950.0
plastic,Grogol_Location_3_2018-05-05 10-00-00-05_cam3.jpg,1080,1920,1228.0,1149.0,1073.0,1029.0
plastic,Grogol_Location_3_2018-05-05 10-00-00-05_cam3.jpg,1080,1920,198.0,146.0,887.0,832.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,1781.0,1747.0,284.0,256.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,1678.0,1620.0,513.0,422.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,1693.0,1640.0,404.0,334.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,1634.0,1591.0,894.0,828.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,1641.0,1615.0,698.0,676.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,1618.0,1588.0,724.0,697.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,1592.0,1558.0,794.0,754.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,1615.0,1583.0,789.0,753.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,1616.0,1590.0,764.0,726.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,1795.0,1771.0,959.0,924.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,1690.0,1664.0,708.0,673.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,1631.0,1601.0,720.0,698.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,1634.0,1614.0,762.0,725.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,1308.0,1270.0,972.0,944.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,1259.0,1237.0,990.0,968.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,1218.0,1181.0,877.0,841.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,1201.0,1161.0,767.0,706.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,1233.0,1201.0,699.0,666.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,1137.0,1108.0,1072.0,1030.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,1063.0,1032.0,925.0,895.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,1217.0,1159.0,605.0,540.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,1271.0,1249.0,557.0,519.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,1310.0,1281.0,620.0,572.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,1337.0,1311.0,992.0,961.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,964.0,930.0,928.0,891.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,421.0,387.0,138.0,100.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,557.0,514.0,170.0,130.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,235.0,162.0,443.0,333.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,600.0,567.0,309.0,250.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,580.0,556.0,388.0,366.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,594.0,538.0,514.0,457.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,768.0,731.0,491.0,459.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,767.0,737.0,509.0,479.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,565.0,505.0,572.0,528.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,357.0,325.0,708.0,669.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,394.0,371.0,774.0,742.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,411.0,390.0,732.0,709.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,505.0,470.0,618.0,578.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,930.0,912.0,665.0,640.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,724.0,695.0,366.0,290.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,345.0,300.0,148.0,107.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,938.0,915.0,727.0,696.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,191.0,147.0,950.0,908.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,1094.0,1057.0,990.0,953.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,1069.0,1029.0,1080.0,1064.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,978.0,947.0,1053.0,1027.0
plastic,Grogol_Location_2_2018-05-03 13-15-00-05_cam7.jpg,1080,1920,1046.0,1024.0,1033.0,1008.0
plastic,Grogol_Location_4_2018-05-04 12-45-00-05_cam8.jpg,1080,1920,1079.0,1021.0,300.0,245.0
plastic,Grogol_Location_4_2018-05-04 12-45-00-05_cam8.jpg,1080,1920,406.0,371.0,961.0,882.0
plastic,Grogol_Location_4_2018-05-04 12-45-00-05_cam8.jpg,1080,1920,460.0,433.0,836.0,807.0
plastic,Grogol_Location_4_2018-05-04 12-45-00-05_cam8.jpg,1080,1920,548.0,506.0,774.0,739.0
plastic,Grogol_Location_4_2018-05-04 12-45-00-05_cam8.jpg,1080,1920,880.0,858.0,776.0,756.0
plastic,Grogol_Location_4_2018-05-04 12-45-00-05_cam8.jpg,1080,1920,950.0,934.0,805.0,785.0
plastic,Grogol_Location_4_2018-05-04 12-45-00-05_cam8.jpg,1080,1920,1848.0,1819.0,735.0,700.0
plastic,Grogol_Location_4_2018-05-04 12-45-00-05_cam8.jpg,1080,1920,1878.0,1824.0,790.0,720.0
plastic,Grogol_Location_4_2018-05-04 12-45-00-05_cam8.jpg,1080,1920,1803.0,1768.0,928.0,898.0
plastic,Grogol_Location_4_2018-05-04 12-45-00-05_cam8.jpg,1080,1920,1880.0,1851.0,690.0,647.0
plastic,Grogol_Location_4_2018-05-04 12-45-00-05_cam8.jpg,1080,1920,1021.0,996.0,437.0,407.0
plastic,Grogol_Location_4_2018-05-04 12-45-00-05_cam8.jpg,1080,1920,95.0,44.0,1043.0,976.0
plastic,Grogol_Location_4_2018-05-03 14-45-00-05_cam9.jpg,1080,1920,1331.0,1309.0,313.0,280.0
plastic,Grogol_Location_4_2018-05-03 14-45-00-05_cam9.jpg,1080,1920,874.0,834.0,375.0,345.0
plastic,Grogol_Location_4_2018-05-03 14-45-00-05_cam9.jpg,1080,1920,852.0,748.0,444.0,323.0
plastic,Grogol_Location_4_2018-05-03 14-45-00-05_cam9.jpg,1080,1920,1055.0,1018.0,360.0,310.0
plastic,Grogol_Location_4_2018-05-03 14-45-00-05_cam9.jpg,1080,1920,1453.0,1427.0,691.0,654.0
plastic,Grogol_Location_4_2018-05-03 14-45-00-05_cam9.jpg,1080,1920,1428.0,1406.0,733.0,679.0
plastic,Grogol_Location_4_2018-05-03 14-45-00-05_cam9.jpg,1080,1920,903.0,847.0,887.0,830.0
plastic,Grogol_Location_4_2018-05-03 14-45-00-05_cam9.jpg,1080,1920,1346.0,1308.0,367.0,338.0
plastic,Grogol_Location_4_2018-05-03 14-45-00-05_cam9.jpg,1080,1920,1853.0,1829.0,536.0,508.0
plastic,Grogol_Location_4_2018-05-03 14-45-00-05_cam9.jpg,1080,1920,1868.0,1851.0,579.0,545.0
plastic,Grogol_Location_4_2018-05-11 11-15-00-05_cam4.jpg,1080,1920,1898.0,1837.0,522.0,439.0
plastic,Grogol_Location_4_2018-05-11 11-15-00-05_cam4.jpg,1080,1920,1880.0,1858.0,683.0,660.0
plastic,Grogol_Location_4_2018-05-11 11-15-00-05_cam4.jpg,1080,1920,1035.0,1001.0,432.0,395.0
plastic,Grogol_Location_4_2018-05-11 11-15-00-05_cam4.jpg,1080,1920,52.0,30.0,722.0,694.0
plastic,Grogol_Location_4_2018-05-11 11-15-00-05_cam4.jpg,1080,1920,183.0,157.0,790.0,762.0
plastic,Grogol_Location_4_2018-05-11 11-15-00-05_cam4.jpg,1080,1920,529.0,489.0,726.0,663.0
plastic,Grogol_Location_4_2018-05-11 11-15-00-05_cam4.jpg,1080,1920,569.0,546.0,827.0,804.0
plastic,Grogol_Location_4_2018-05-11 11-15-00-05_cam4.jpg,1080,1920,76.0,52.0,431.0,408.0
plastic,Grogol_Location_4_2018-05-11 11-15-00-05_cam4.jpg,1080,1920,61.0,35.0,378.0,332.0
plastic,Grogol_Location_4_2018-05-11 11-15-00-05_cam4.jpg,1080,1920,322.0,304.0,1064.0,1038.0
plastic,Grogol_Location_3_2018-05-04 13-00-00-05_cam7.jpg,1080,1920,605.0,574.0,249.0,213.0
plastic,Grogol_Location_3_2018-05-04 13-00-00-05_cam7.jpg,1080,1920,315.0,279.0,227.0,196.0
plastic,Grogol_Location_3_2018-05-04 13-00-00-05_cam7.jpg,1080,1920,435.0,406.0,372.0,338.0
plastic,Grogol_Location_3_2018-05-04 13-00-00-05_cam7.jpg,1080,1920,257.0,227.0,575.0,519.0
plastic,Grogol_Location_3_2018-05-04 13-00-00-05_cam7.jpg,1080,1920,101.0,77.0,516.0,486.0
plastic,Grogol_Location_3_2018-05-04 13-00-00-05_cam7.jpg,1080,1920,141.0,121.0,330.0,299.0
plastic,Grogol_Location_3_2018-05-04 13-00-00-05_cam7.jpg,1080,1920,528.0,489.0,442.0,400.0
plastic,Grogol_Location_3_2018-05-04 13-00-00-05_cam7.jpg,1080,1920,961.0,915.0,296.0,235.0
plastic,Grogol_Location_3_2018-05-04 13-00-00-05_cam7.jpg,1080,1920,941.0,912.0,296.0,266.0
plastic,Grogol_Location_3_2018-05-04 13-00-00-05_cam7.jpg,1080,1920,401.0,348.0,672.0,618.0
plastic,Grogol_Location_3_2018-05-04 13-00-00-05_cam7.jpg,1080,1920,413.0,394.0,600.0,577.0
plastic,Grogol_Location_3_2018-05-04 13-00-00-05_cam7.jpg,1080,1920,399.0,364.0,774.0,739.0
plastic,Grogol_Location_3_2018-05-04 13-00-00-05_cam7.jpg,1080,1920,327.0,275.0,791.0,725.0
plastic,Grogol_Location_3_2018-05-04 13-00-00-05_cam7.jpg,1080,1920,178.0,135.0,894.0,824.0
plastic,Grogol_Location_3_2018-05-04 13-00-00-05_cam7.jpg,1080,1920,199.0,170.0,879.0,851.0
plastic,Grogol_Location_3_2018-05-04 13-00-00-05_cam7.jpg,1080,1920,34.0,4.0,891.0,855.0
plastic,Grogol_Location_3_2018-05-04 13-00-00-05_cam7.jpg,1080,1920,394.0,322.0,187.0,134.0
plastic,Grogol_Location_3_2018-05-04 13-00-00-05_cam7.jpg,1080,1920,1213.0,1138.0,360.0,295.0
plastic,Grogol_Location_3_2018-05-04 13-00-00-05_cam7.jpg,1080,1920,1676.0,1623.0,529.0,472.0
plastic,Grogol_Location_3_2018-05-04 13-00-00-05_cam7.jpg,1080,1920,1772.0,1737.0,550.0,513.0
plastic,Grogol_Location_3_2018-05-04 13-00-00-05_cam7.jpg,1080,1920,1661.0,1616.0,415.0,343.0
plastic,Grogol_Location_3_2018-05-04 13-00-00-05_cam7.jpg,1080,1920,1290.0,1221.0,689.0,623.0
plastic,Grogol_Location_3_2018-05-04 13-00-00-05_cam7.jpg,1080,1920,1201.0,1147.0,675.0,624.0
plastic,Grogol_Location_3_2018-05-04 13-00-00-05_cam7.jpg,1080,1920,1198.0,1149.0,642.0,606.0
plastic,Grogol_Location_3_2018-05-04 13-00-00-05_cam7.jpg,1080,1920,1661.0,1627.0,921.0,872.0
plastic,Grogol_Location_3_2018-05-04 13-00-00-05_cam7.jpg,1080,1920,1545.0,1514.0,830.0,788.0
plastic,Grogol_Location_3_2018-05-04 13-00-00-05_cam7.jpg,1080,1920,1834.0,1801.0,968.0,939.0
plastic,Grogol_Location_3_2018-05-04 13-00-00-05_cam7.jpg,1080,1920,1718.0,1687.0,899.0,861.0
plastic,Grogol_Location_3_2018-05-04 13-00-00-05_cam7.jpg,1080,1920,910.0,877.0,988.0,959.0
plastic,Grogol_Location_3_2018-05-04 13-00-00-05_cam7.jpg,1080,1920,1477.0,1451.0,886.0,856.0
plastic,Grogol_Location_3_2018-05-04 13-00-00-05_cam7.jpg,1080,1920,969.0,885.0,720.0,624.0
plastic,Grogol_Location_3_2018-05-04 13-00-00-05_cam7.jpg,1080,1920,853.0,836.0,615.0,597.0
plastic,Grogol_Location_3_2018-05-04 13-00-00-05_cam7.jpg,1080,1920,912.0,888.0,889.0,864.0
plastic,Grogol_Location_3_2018-05-04 13-00-00-05_cam7.jpg,1080,1920,552.0,510.0,1061.0,1023.0
plastic,Grogol_Location_3_2018-05-04 13-00-00-05_cam7.jpg,1080,1920,328.0,310.0,936.0,909.0
plastic,Grogol_Location_3_2018-05-04 13-00-00-05_cam7.jpg,1080,1920,948.0,927.0,332.0,310.0
plastic,Grogol_Location_3_2018-05-04 13-00-00-05_cam7.jpg,1080,1920,996.0,971.0,407.0,369.0
plastic,Grogol_Location_3_2018-05-08 15-15-00-05_cam3.jpg,1080,1920,1475.0,1348.0,646.0,567.0
plastic,Grogol_Location_3_2018-05-08 15-15-00-05_cam3.jpg,1080,1920,1299.0,1228.0,205.0,146.0
plastic,Grogol_Location_3_2018-05-08 15-15-00-05_cam3.jpg,1080,1920,725.0,630.0,578.0,509.0
plastic,Grogol_Location_3_2018-05-08 15-15-00-05_cam3.jpg,1080,1920,660.0,605.0,705.0,648.0
plastic,Grogol_Location_3_2018-05-08 15-15-00-05_cam3.jpg,1080,1920,810.0,741.0,999.0,929.0
plastic,Grogol_Location_3_2018-05-08 15-15-00-05_cam3.jpg,1080,1920,366.0,321.0,808.0,770.0
plastic,Grogol_Location_3_2018-05-08 15-15-00-05_cam3.jpg,1080,1920,1724.0,1677.0,682.0,620.0
plastic,Grogol_Location_3_2018-05-08 15-15-00-05_cam3.jpg,1080,1920,1534.0,1469.0,937.0,861.0
plastic,Grogol_Location_3_2018-05-08 15-15-00-05_cam3.jpg,1080,1920,1636.0,1600.0,924.0,862.0
plastic,Grogol_Location_3_2018-05-08 15-15-00-05_cam3.jpg,1080,1920,1548.0,1520.0,1041.0,1011.0
plastic,Grogol_Location_3_2018-05-08 15-15-00-05_cam3.jpg,1080,1920,1201.0,1162.0,718.0,674.0
plastic,Grogol_Location_3_2018-05-08 15-15-00-05_cam3.jpg,1080,1920,1066.0,1027.0,124.0,82.0
plastic,Grogol_Location_3_2018-05-08 15-15-00-05_cam3.jpg,1080,1920,560.0,512.0,902.0,865.0
plastic,Grogol_Location_3_2018-05-08 15-15-00-05_cam3.jpg,1080,1920,556.0,517.0,637.0,601.0
plastic,Grogol_Location_3_2018-05-08 15-15-00-05_cam3.jpg,1080,1920,1763.0,1710.0,868.0,824.0
plastic,Grogol_Location_3_2018-05-08 15-15-00-05_cam3.jpg,1080,1920,1920.0,1887.0,993.0,943.0
plastic,Grogol_Location_3_2018-05-08 15-15-00-05_cam3.jpg,1080,1920,505.0,454.0,887.0,841.0
plastic,Grogol_Location_1_2018-05-02 12-15-00-05_cam6.jpg,1080,1920,1540.0,1503.0,709.0,666.0
plastic,Grogol_Location_1_2018-05-02 12-15-00-05_cam6.jpg,1080,1920,1600.0,1558.0,831.0,785.0
plastic,Grogol_Location_1_2018-05-02 12-15-00-05_cam6.jpg,1080,1920,453.0,398.0,340.0,298.0
plastic,Grogol_Location_1_2018-05-02 12-15-00-05_cam6.jpg,1080,1920,532.0,471.0,641.0,613.0
plastic,Grogol_Location_1_2018-05-02 12-15-00-05_cam6.jpg,1080,1920,373.0,328.0,932.0,888.0
plastic,Grogol_Location_1_2018-05-02 12-15-00-05_cam6.jpg,1080,1920,219.0,194.0,965.0,934.0
plastic,Grogol_Location_1_2018-05-02 12-15-00-05_cam6.jpg,1080,1920,143.0,104.0,589.0,530.0
plastic,Grogol_Location_1_2018-05-02 12-15-00-05_cam6.jpg,1080,1920,559.0,515.0,994.0,935.0
plastic,Grogol_Location_1_2018-05-02 12-15-00-05_cam6.jpg,1080,1920,532.0,502.0,1018.0,982.0
plastic,Grogol_Location_1_2018-05-02 12-15-00-05_cam6.jpg,1080,1920,798.0,752.0,1080.0,1061.0
plastic,Grogol_Location_1_2018-05-02 12-15-00-05_cam6.jpg,1080,1920,1155.0,1123.0,708.0,665.0
plastic,Grogol_Location_1_2018-05-02 12-15-00-05_cam6.jpg,1080,1920,1322.0,1260.0,498.0,466.0
plastic,Grogol_Location_1_2018-05-02 12-15-00-05_cam6.jpg,1080,1920,80.0,45.0,875.0,832.0
plastic,Grogol_Location_1_2018-05-02 12-15-00-05_cam6.jpg,1080,1920,519.0,484.0,1079.0,1035.0
plastic,Grogol_Location_1_2018-05-02 12-15-00-05_cam6.jpg,1080,1920,541.0,512.0,606.0,563.0
plastic,Grogol_Location_1_2018-05-02 12-15-00-05_cam6.jpg,1080,1920,576.0,549.0,549.0,510.0
plastic,Grogol_Location_1_2018-05-02 12-15-00-05_cam6.jpg,1080,1920,373.0,346.0,648.0,595.0
plastic,Grogol_Location_2_2018-05-12 12-45-00-05_cam2.jpg,1080,1920,647.0,614.0,65.0,40.0
plastic,Grogol_Location_2_2018-05-12 12-45-00-05_cam2.jpg,1080,1920,727.0,686.0,396.0,363.0
plastic,Grogol_Location_2_2018-05-12 12-45-00-05_cam2.jpg,1080,1920,858.0,835.0,688.0,663.0
plastic,Grogol_Location_2_2018-05-12 12-45-00-05_cam2.jpg,1080,1920,903.0,870.0,824.0,800.0
plastic,Grogol_Location_2_2018-05-12 12-45-00-05_cam2.jpg,1080,1920,986.0,935.0,851.0,802.0
plastic,Grogol_Location_2_2018-05-12 12-45-00-05_cam2.jpg,1080,1920,939.0,916.0,782.0,751.0
plastic,Grogol_Location_2_2018-05-12 12-45-00-05_cam2.jpg,1080,1920,943.0,902.0,880.0,842.0
plastic,Grogol_Location_2_2018-05-12 12-45-00-05_cam2.jpg,1080,1920,884.0,852.0,879.0,846.0
plastic,Grogol_Location_2_2018-05-12 12-45-00-05_cam2.jpg,1080,1920,1231.0,1200.0,658.0,628.0
plastic,Grogol_Location_2_2018-05-12 12-45-00-05_cam2.jpg,1080,1920,1234.0,1196.0,535.0,501.0
plastic,Grogol_Location_2_2018-05-12 12-45-00-05_cam2.jpg,1080,1920,932.0,874.0,1064.0,1010.0
plastic,Grogol_Location_2_2018-05-12 12-45-00-05_cam2.jpg,1080,1920,897.0,831.0,936.0,904.0
plastic,Grogol_Location_2_2018-05-12 12-45-00-05_cam2.jpg,1080,1920,890.0,849.0,1033.0,998.0
plastic,Grogol_Location_2_2018-05-12 12-45-00-05_cam2.jpg,1080,1920,877.0,841.0,1080.0,1045.0
plastic,Grogol_Location_2_2018-05-12 12-45-00-05_cam2.jpg,1080,1920,695.0,668.0,1060.0,1021.0
plastic,Grogol_Location_2_2018-05-12 12-45-00-05_cam2.jpg,1080,1920,629.0,607.0,1054.0,1033.0
plastic,Grogol_Location_2_2018-05-12 12-45-00-05_cam2.jpg,1080,1920,367.0,326.0,938.0,891.0
plastic,Grogol_Location_2_2018-05-12 12-45-00-05_cam2.jpg,1080,1920,316.0,287.0,978.0,939.0
plastic,Grogol_Location_2_2018-05-12 12-45-00-05_cam2.jpg,1080,1920,366.0,331.0,999.0,950.0
plastic,Grogol_Location_2_2018-05-12 12-45-00-05_cam2.jpg,1080,1920,380.0,352.0,1027.0,994.0
plastic,Grogol_Location_2_2018-05-12 12-45-00-05_cam2.jpg,1080,1920,87.0,62.0,830.0,800.0
plastic,Grogol_Location_2_2018-05-12 12-45-00-05_cam2.jpg,1080,1920,201.0,182.0,1045.0,1023.0
plastic,Grogol_Location_2_2018-05-12 12-45-00-05_cam2.jpg,1080,1920,274.0,239.0,935.0,876.0
plastic,Grogol_Location_2_2018-05-12 12-45-00-05_cam2.jpg,1080,1920,331.0,310.0,985.0,954.0
plastic,Grogol_Location_2_2018-05-12 12-45-00-05_cam2.jpg,1080,1920,171.0,152.0,1059.0,1036.0
plastic,Grogol_Location_2_2018-05-12 12-45-00-05_cam2.jpg,1080,1920,171.0,136.0,1080.0,1053.0
plastic,Grogol_Location_2_2018-05-12 12-45-00-05_cam2.jpg,1080,1920,120.0,80.0,1080.0,1061.0
plastic,Grogol_Location_2_2018-05-12 12-45-00-05_cam2.jpg,1080,1920,1198.0,1110.0,327.0,259.0
plastic,Grogol_Location_2_2018-05-12 12-45-00-05_cam2.jpg,1080,1920,1241.0,1196.0,138.0,91.0
plastic,Grogol_Location_2_2018-05-12 12-45-00-05_cam2.jpg,1080,1920,1163.0,1118.0,89.0,52.0
plastic,Grogol_Location_2_2018-05-12 12-45-00-05_cam2.jpg,1080,1920,1177.0,1128.0,241.0,200.0
plastic,Grogol_Location_2_2018-05-12 12-45-00-05_cam2.jpg,1080,1920,1091.0,1009.0,509.0,417.0
plastic,Grogol_Location_2_2018-05-12 12-45-00-05_cam2.jpg,1080,1920,1476.0,1434.0,160.0,108.0
plastic,Grogol_Location_4_2018-05-02 09-15-00-05_cam9.jpg,1080,1920,1370.0,1337.0,371.0,334.0
plastic,Grogol_Location_4_2018-05-02 09-15-00-05_cam9.jpg,1080,1920,813.0,749.0,615.0,521.0
plastic,Grogol_Location_4_2018-05-02 09-15-00-05_cam9.jpg,1080,1920,513.0,476.0,410.0,373.0
plastic,Grogol_Location_4_2018-05-02 09-15-00-05_cam9.jpg,1080,1920,665.0,624.0,400.0,363.0
plastic,Grogol_Location_4_2018-05-02 09-15-00-05_cam9.jpg,1080,1920,865.0,807.0,902.0,838.0
plastic,Grogol_Location_4_2018-05-02 09-15-00-05_cam9.jpg,1080,1920,259.0,216.0,1032.0,987.0
plastic,Grogol_Location_4_2018-05-02 09-15-00-05_cam9.jpg,1080,1920,288.0,255.0,922.0,889.0
plastic,Grogol_Location_4_2018-05-02 09-15-00-05_cam9.jpg,1080,1920,303.0,276.0,687.0,656.0
plastic,Grogol_Location_2_2018-05-11 15-15-00-05_cam2.jpg,1080,1920,1167.0,1085.0,147.0,60.0
plastic,Grogol_Location_2_2018-05-11 15-15-00-05_cam2.jpg,1080,1920,1025.0,965.0,703.0,618.0
plastic,Grogol_Location_2_2018-05-11 15-15-00-05_cam2.jpg,1080,1920,1305.0,1214.0,532.0,481.0
